newlyConst,balcony,picturecount,hasKitchen,cellar,baseRent,livingSpace,lift,noRooms,garden,big_cities,new_ads,condition_first_time_use,condition_first_time_use_after_refurbishment,condition_fully_renovated,condition_mint_condition,condition_modernized,condition_need_of_renovation,condition_negotiable,condition_refurbished,condition_well_kept,interiorQual_luxury,interiorQual_normal,interiorQual_simple,interiorQual_sophisticated,typeOfFlat_apartment,typeOfFlat_ground_floor,typeOfFlat_half_basement,typeOfFlat_loft,typeOfFlat_maisonette,typeOfFlat_other,typeOfFlat_penthouse,typeOfFlat_raised_ground_floor,typeOfFlat_roof_storey,typeOfFlat_terraced_flat
False,True,12,False,True,930.0,81.0,False,3.0,False,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
True,True,5,False,True,681.3,68.13,True,2.5,False,True,True,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,18,False,True,450.0,57.0,False,2.0,False,True,True,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,False,5,False,False,230.0,34.0,False,1.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,18,True,True,550.0,72.0,False,2.0,False,True,True,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,True,8,True,False,1250.0,63.28,True,2.0,False,True,True,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
False,False,14,True,True,900.0,152.0,False,5.0,True,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,0,False,True,800.0,63.0,True,3.0,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,12,False,True,879.0,90.0,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,19,False,True,750.0,63.0,False,3.0,False,True,True,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,21,False,True,1100.0,110.0,False,3.5,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
True,True,23,False,True,820.0,76.0,True,2.0,True,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,9,False,True,410.0,58.48,True,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
True,True,14,False,False,675.0,75.0,True,2.0,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
True,True,3,True,True,511.94,33.57,True,1.0,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,13,True,True,600.0,60.0,False,2.0,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,7,False,True,300.0,57.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,16,False,True,675.0,98.8,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
True,True,5,False,True,1419.0,117.69,True,3.0,True,True,True,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
False,True,9,True,True,920.0,58.0,False,2.0,True,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,6,False,False,425.0,68.0,False,2.0,True,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,13,True,True,795.0,70.0,False,2.0,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,6,False,False,267.5,35.0,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,10,False,False,250.0,40.0,False,1.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
True,True,3,True,True,859.52,69.88,True,2.0,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,False,7,False,True,278.0,62.0,False,2.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,11,True,True,670.0,79.0,False,2.5,False,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,6,True,True,340.0,30.0,True,1.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,12,False,True,540.0,44.55,True,2.0,True,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,False,7,False,True,423.05,49.92,False,2.0,False,True,True,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,9,False,False,430.0,60.5,False,2.0,True,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,6,False,True,565.0,80.17,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,False,9,False,True,350.0,50.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,8,False,True,350.0,53.0,False,2.5,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,8,False,True,375.0,60.88,False,2.5,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,11,True,True,270.0,41.0,False,1.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,True,18,False,False,680.0,77.0,False,2.0,False,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
False,False,6,False,True,375.0,60.08,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,10,False,True,412.5,75.0,True,3.5,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,True,8,False,True,1300.0,112.0,True,3.0,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,19,True,True,750.0,88.0,False,3.5,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,16,False,True,590.0,88.0,False,3.5,False,False,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,True,7,False,True,420.0,59.22,False,2.5,False,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,True,8,False,True,790.0,95.0,False,4.0,False,True,True,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,1,True,True,910.8,88.0,True,3.0,True,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,True,30,False,True,362.4,72.48,False,3.5,True,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,12,False,False,975.0,114.0,False,3.0,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,False,7,False,True,395.0,63.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,5,False,True,660.0,126.0,True,4.0,False,False,True,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,6,False,True,380.0,63.19,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,20,True,False,1010.0,57.86,False,2.0,False,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,True,10,True,True,1815.0,170.0,True,5.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
False,True,17,True,True,508.0,40.61,True,2.0,True,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
False,False,14,True,True,260.0,39.0,False,1.0,True,False,True,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,11,True,True,231.0,30.0,False,2.0,True,False,True,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,True,5,False,True,580.0,80.95,True,3.0,False,True,True,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,11,False,False,600.0,60.0,False,1.0,False,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,True,19,True,True,630.0,32.0,True,1.0,False,True,True,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,9,True,True,999.0,145.0,True,3.5,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,18,False,True,495.0,61.7,False,3.0,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,15,False,True,780.0,62.0,False,2.0,True,True,True,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,True,15,False,True,277.29,60.28,True,2.5,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,15,False,True,950.0,103.0,True,3.5,True,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,13,False,True,555.0,72.0,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,12,True,False,490.0,45.0,False,1.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
False,True,13,True,True,1300.0,90.0,False,4.0,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,10,True,True,635.0,58.0,False,2.0,False,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,16,False,True,1098.5,65.0,True,2.0,True,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,12,False,False,1250.0,135.7,True,5.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
True,True,1,False,True,620.0,86.0,True,3.0,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,11,False,True,790.0,81.0,True,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,True,11,False,True,650.0,105.0,False,4.0,False,True,True,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,7,False,True,1700.0,118.0,False,2.5,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
False,False,15,False,False,600.0,106.0,False,3.0,True,True,True,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
False,False,0,True,True,460.0,50.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,True,11,False,True,690.0,60.0,True,2.0,False,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,6,False,True,346.5,63.0,False,2.5,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,9,False,True,330.0,60.3,False,2.0,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,10,True,True,430.0,72.81,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,15,False,True,820.0,96.0,False,2.0,True,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,True,15,True,True,1490.0,149.0,True,3.0,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
False,True,8,False,True,390.0,65.03,False,3.5,True,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
True,True,12,False,True,1097.75,87.82,True,3.0,False,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,11,True,False,270.0,15.0,False,1.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,0,False,True,540.0,66.39,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,17,True,True,1260.0,105.0,False,3.0,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,27,False,True,790.0,93.5,False,3.0,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,7,True,True,1100.0,36.0,True,1.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,True,18,True,True,1125.0,86.0,False,3.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
False,False,9,False,True,250.0,32.0,False,1.0,False,False,True,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,6,True,True,627.93,69.77,True,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,9,True,True,1050.0,83.0,True,3.0,True,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,5,False,True,395.0,72.0,False,2.5,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,6,False,True,380.0,50.72,False,2.0,False,True,True,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,False,4,False,False,285.0,42.58,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,7,False,True,525.0,70.0,False,2.0,False,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,23,True,True,635.0,78.0,False,3.0,True,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,10,True,True,699.0,39.0,True,1.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,9,True,True,320.0,39.69,False,2.0,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,7,False,True,550.0,55.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,14,True,True,720.0,120.0,False,3.5,True,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,True,5,True,True,510.0,63.0,False,2.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,11,True,False,610.0,35.82,True,2.0,True,False,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
False,True,15,True,True,850.0,85.0,False,3.0,True,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,True,15,False,True,670.5,74.5,False,3.0,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,15,False,True,1070.0,89.6,True,3.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
False,False,6,False,True,390.0,57.0,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,8,False,True,535.0,71.0,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,7,True,False,600.0,49.0,True,1.0,False,True,True,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
False,True,16,True,True,1600.0,134.0,True,3.0,False,False,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
False,True,8,False,True,359.12,67.0,False,3.0,False,False,True,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,9,True,True,660.0,58.0,False,2.0,True,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,13,False,True,599.0,75.0,False,2.0,False,False,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,True,18,False,True,560.0,82.0,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
False,True,33,True,True,1590.0,106.0,True,4.0,False,True,True,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
False,True,6,True,False,650.0,80.0,False,3.0,False,True,True,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,5,True,True,370.0,30.0,False,1.0,True,True,True,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
False,True,26,False,True,777.0,122.0,True,4.5,True,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
False,False,0,False,True,5000.0,65.0,False,3.0,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,26,True,True,1300.0,60.0,True,2.0,False,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,False,5,False,False,990.0,74.0,False,3.0,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,8,False,False,270.0,38.0,False,2.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,False,10,False,True,440.0,49.0,False,2.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
False,False,7,False,True,378.0,52.5,False,2.0,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,19,True,True,650.0,63.0,False,2.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,True,27,True,False,1050.0,90.0,False,3.0,True,True,True,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
False,True,12,False,False,360.0,40.0,False,1.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,11,True,True,1350.0,90.0,True,3.0,False,True,True,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
False,True,10,False,True,898.0,102.0,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,8,False,True,690.0,57.8,True,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,6,False,False,300.0,65.0,False,2.5,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,23,True,True,900.0,105.0,False,4.0,True,False,True,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,True,5,False,False,1120.5,83.0,True,2.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,6,False,True,320.0,51.0,False,2.0,True,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,10,False,True,350.0,65.0,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,11,True,False,620.0,70.0,False,2.0,True,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
True,True,8,False,True,1641.0,117.2,True,3.0,False,True,True,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
False,True,10,False,True,555.0,70.0,False,3.5,False,True,True,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,9,False,True,485.0,77.0,False,3.5,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,13,False,True,280.0,63.0,False,2.0,False,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,24,False,True,747.43,103.81,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
False,False,11,True,False,575.0,44.0,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
False,True,7,False,True,665.0,95.0,False,4.0,True,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,True,1,True,True,550.0,37.0,False,1.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,16,False,False,890.0,78.0,False,3.5,True,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,5,True,True,225.0,30.0,False,1.0,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,1,False,True,660.0,92.0,False,3.5,True,False,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,7,False,True,295.0,47.0,False,2.0,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,8,False,True,400.0,58.55,True,2.0,False,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
True,True,7,False,False,542.0,57.0,True,2.0,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,9,False,False,305.0,55.0,False,2.5,False,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,13,False,True,2700.0,220.0,False,5.0,False,True,True,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
False,True,6,False,True,750.0,70.0,False,3.0,True,False,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,True,10,False,True,430.0,70.0,False,3.0,False,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,7,False,True,435.0,94.0,False,3.5,True,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
True,True,7,False,True,1386.0,126.2,False,4.0,False,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,9,False,True,345.0,60.0,False,2.0,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,21,True,True,1350.0,146.0,False,5.0,False,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,7,True,True,320.0,33.0,False,1.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
False,True,6,False,True,320.0,53.91,True,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,4,True,True,310.0,50.0,True,2.5,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,12,True,True,650.0,95.0,False,4.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
False,True,5,True,False,550.0,36.0,True,1.0,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,16,False,True,515.0,45.0,False,2.0,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,16,False,True,350.0,56.0,False,2.5,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,7,False,True,250.0,43.0,False,2.5,True,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,15,False,True,395.0,66.0,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,8,True,True,620.0,38.0,False,2.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,True,4,False,True,815.0,81.23,False,2.0,False,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,29,False,False,600.0,89.0,False,4.0,True,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,4,False,True,554.0,60.4,False,2.5,True,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
False,False,11,True,True,330.0,68.0,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,2,False,True,300.0,55.0,False,2.5,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,4,False,True,1817.69,186.43,True,4.0,True,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,True,12,False,True,450.0,65.0,False,3.0,True,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,True,11,True,True,460.0,42.0,True,1.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,12,False,True,795.0,88.0,False,3.0,True,False,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,2,False,True,475.0,86.0,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,10,False,True,345.0,69.0,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
